Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,20,4483.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,30,3.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,50,1822.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,100,1322.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,300,351.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,500,22.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,1000,6.0
BUENOS AIRES,Arrecifes,Todd,6077020.0,20,185.0
BUENOS AIRES,Arrecifes,Todd,6077020.0,50,125.0
BUENOS AIRES,Arrecifes,Todd,6077020.0,100,31.0
BUENOS AIRES,Arrecifes,Viña,6077030.0,3,80.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0,31.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0,1.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0,8.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0,7.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0,43.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,1,40.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,2,1.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,3,27.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,3,288.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,5,9.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,6,24.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,8,397.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,10,161.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,15,816.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,20,20.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,30,2947.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,50,2488.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,60,18.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,75,2.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,100,3744.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,150,654.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,200,1.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,300,3993.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,500,502.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,600,101.0
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,1000,334.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,0,1.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,1,1.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,3,1.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,3,6.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,5,6.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,6,1.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,8,3.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,10,59.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,15,2.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,20,18.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,25,1.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,30,15.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,50,2100.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,60,24.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,75,3.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,100,2254.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,150,514.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,300,2318.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,500,272.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,600,89.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,1000,240.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,0,3.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,0,1.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,0,5.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,1,5.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,3,5.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,6,5.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,8,1.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,10,22.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,20,3.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,24,23.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,30,3.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,50,1238.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,60,4.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,75,1.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,100,509.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,150,210.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,300,400.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,500,40.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,600,35.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,1000,41.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,0,1.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,0,2.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,1,2.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,3,1.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,10,141.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,20,13.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,30,2.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,50,3413.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,60,20.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,75,6.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,100,2611.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,150,808.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,300,2825.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,500,319.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,600,98.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,1000,275.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,0,1.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,0,4.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,0,2.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,1,5.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,2,1.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,3,4.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,5,6.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,8,2.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,10,113.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,20,8.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,30,12.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,40,1.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,50,1908.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,60,26.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,75,4.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,100,2070.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,150,732.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,300,2690.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,500,289.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,600,71.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,999,2.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,1000,295.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,0,4.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,0,12.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,0,1.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,0,35.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,1,5.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,2,2.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,3,1.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,3,215.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,5,11.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,8,128.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,10,156.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,15,1605.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,20,33.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,25,2.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,30,3390.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,50,6305.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,60,47.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,75,5.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,100,4821.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,150,1253.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,300,4807.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,500,496.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,600,178.0
BUENOS AIRES,Avellaneda,Sarandí,6035010.0,1000,467.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,0,3.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,0,5.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,0,8.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,1,9.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,2,1.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,3,5.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,3,2.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,5,2.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,6,8.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,7,10.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,8,468.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,10,226.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,15,10.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,20,33.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,25,1.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,30,13.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,35,4.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,40,8.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,50,5276.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,60,59.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,75,4.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,100,3423.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,150,1400.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,300,4136.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,500,486.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,600,134.0
BUENOS AIRES,Avellaneda,Villa Domínico,6035010.0,1000,632.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,0,6.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,0,5.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,0,32.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,1,6.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,3,1.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,3,116.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,5,5.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,6,7.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,8,261.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,10,218.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,15,1685.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,20,60.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,25,3.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,30,3077.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,35,2.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,40,1.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,50,7720.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,60,121.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,75,8.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,100,5362.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,150,1859.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,300,6172.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,500,714.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,600,208.0
BUENOS AIRES,Avellaneda,Wilde,6035010.0,1000,613.0
BUENOS AIRES,Ayacucho,Ayacucho,6042010.0,0,7.0
BUENOS AIRES,Ayacucho,Ayacucho,6042010.0,1,119.0
BUENOS AIRES,Ayacucho,Ayacucho,6042010.0,3,109.0
BUENOS AIRES,Ayacucho,Ayacucho,6042010.0,6,23.0
BUENOS AIRES,Ayacucho,Ayacucho,6042010.0,8,752.0
BUENOS AIRES,Ayacucho,Ayacucho,6042010.0,15,1202.0
BUENOS AIRES,Ayacucho,Ayacucho,6042010.0,30,3.0
BUENOS AIRES,Ayacucho,La Constancia,6042020.0,2,10.0
BUENOS AIRES,Ayacucho,Solanet,6042030.0,1,17.0
BUENOS AIRES,Ayacucho,Solanet,6042030.0,2,10.0
BUENOS AIRES,Ayacucho,Udaquiola,6042040.0,0,1.0
BUENOS AIRES,Ayacucho,Udaquiola,6042040.0,1,31.0
BUENOS AIRES,Ayacucho,Udaquiola,6042040.0,2,14.0
BUENOS AIRES,Azul,Azul,6049020.0,0,14.0
BUENOS AIRES,Azul,Azul,6049020.0,0,9.0
BUENOS AIRES,Azul,Azul,6049020.0,0,55.0
BUENOS AIRES,Azul,Azul,6049020.0,1,171.0
BUENOS AIRES,Azul,Azul,6049020.0,2,819.0
BUENOS AIRES,Azul,Azul,6049020.0,3,754.0
BUENOS AIRES,Azul,Azul,6049020.0,5,121.0
BUENOS AIRES,Azul,Azul,6049020.0,6,2.0
BUENOS AIRES,Azul,Azul,6049020.0,8,951.0
BUENOS AIRES,Azul,Azul,6049020.0,10,129.0
BUENOS AIRES,Azul,Azul,6049020.0,15,683.0
BUENOS AIRES,Azul,Azul,6049020.0,20,9.0
BUENOS AIRES,Azul,Azul,6049020.0,30,14.0
BUENOS AIRES,Azul,Azul,6049020.0,40,2.0
BUENOS AIRES,Azul,Azul,6049020.0,50,1230.0
BUENOS AIRES,Azul,Azul,6049020.0,51,1.0
BUENOS AIRES,Azul,Azul,6049020.0,100,8559.0
BUENOS AIRES,Azul,Azul,6049020.0,300,5026.0
BUENOS AIRES,Azul,Azul,6049020.0,500,185.0
BUENOS AIRES,Azul,Azul,6049020.0,1000,33.0
BUENOS AIRES,Azul,Cacharí,6049030.0,2,458.0
BUENOS AIRES,Azul,Cacharí,6049030.0,5,56.0
BUENOS AIRES,Azul,Cacharí,6049030.0,6,5.0
BUENOS AIRES,Azul,Cacharí,6049030.0,10,1.0
BUENOS AIRES,Azul,Cacharí,6049030.0,20,1.0
BUENOS AIRES,Azul,Chillar,6049040.0,0,1.0
BUENOS AIRES,Azul,Chillar,6049040.0,2,8.0
BUENOS AIRES,Azul,Chillar,6049040.0,4,545.0
BUENOS AIRES,Azul,Chillar,6049040.0,5,8.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,0,29.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,0,2.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,0,19.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,0,4.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,0,184.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,1,153.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,2,83.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,3,323.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,3,1714.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,4,200.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,5,362.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,6,427.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,7,7.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,8,2856.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,9,1.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,10,421.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,11,3.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,12,96.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,13,2.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,14,3.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,15,1263.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,16,3.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,17,2.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,20,27.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,21,1.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,25,75.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,30,1602.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,50,3627.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,59,59.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,70,2.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,100,63075.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,150,23130.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,300,24699.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,500,1401.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010.0,1000,338.0
BUENOS AIRES,Bahía Blanca,Cabildo,6056020.0,0,6.0
BUENOS AIRES,Bahía Blanca,Cabildo,6056020.0,4,9.0
BUENOS AIRES,Bahía Blanca,Cabildo,6056020.0,5,1.0
BUENOS AIRES,Bahía Blanca,Cabildo,6056020.0,6,10.0
BUENOS AIRES,Bahía Blanca,Cabildo,6056020.0,25,261.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,0,2.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,3,24.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,6,11.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,8,48.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,10,3.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,15,300.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,50,101.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,100,990.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,300,561.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,500,22.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030.0,1000,3.0
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020.0,0,2.0
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020.0,1,1.0
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020.0,100,1.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,0,9.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,0,24.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,2,98.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,3,310.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,6,327.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,8,795.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,10,252.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,12,1.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,15,611.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,30,24.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,50,791.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,100,7573.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,300,3374.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,500,114.0
BUENOS AIRES,Balcarce,Balcarce,6063010.0,1000,43.0
BUENOS AIRES,Balcarce,Los Pinos,6063020.0,0,5.0
BUENOS AIRES,Balcarce,Los Pinos,6063020.0,2,5.0
BUENOS AIRES,Balcarce,Los Pinos,6063020.0,6,17.0
BUENOS AIRES,Balcarce,Los Pinos,6063020.0,10,12.0
BUENOS AIRES,Balcarce,Napaleofú,6063030.0,1,38.0
BUENOS AIRES,Balcarce,Napaleofú,6063030.0,3,23.0
BUENOS AIRES,Balcarce,Napaleofú,6063030.0,6,56.0
BUENOS AIRES,Balcarce,Napaleofú,6063030.0,10,27.0
BUENOS AIRES,Balcarce,Napaleofú,6063030.0,50,1.0
BUENOS AIRES,Balcarce,Ramos Otero,6063040.0,1,8.0
BUENOS AIRES,Balcarce,San Agustín,6063050.0,0,24.0
BUENOS AIRES,Balcarce,San Agustín,6063050.0,2,8.0
BUENOS AIRES,Balcarce,San Agustín,6063050.0,6,25.0
BUENOS AIRES,Balcarce,San Agustín,6063050.0,10,18.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060.0,2,1.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060.0,6,18.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060.0,8,1.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060.0,10,15.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060.0,15,4.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060.0,20,1.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060.0,30,2.0
BUENOS AIRES,Baradero,Baradero,6070010.0,0,1.0
BUENOS AIRES,Baradero,Baradero,6070010.0,1,29.0
BUENOS AIRES,Baradero,Baradero,6070010.0,3,903.0
BUENOS AIRES,Baradero,Baradero,6070010.0,4,1.0
BUENOS AIRES,Baradero,Baradero,6070010.0,5,1.0
BUENOS AIRES,Baradero,Baradero,6070010.0,6,285.0
BUENOS AIRES,Baradero,Baradero,6070010.0,8,1.0
BUENOS AIRES,Baradero,Baradero,6070010.0,10,431.0
BUENOS AIRES,Baradero,Baradero,6070010.0,15,43.0
BUENOS AIRES,Baradero,Baradero,6070010.0,20,8.0
BUENOS AIRES,Baradero,Baradero,6070010.0,50,429.0
BUENOS AIRES,Baradero,Baradero,6070010.0,100,4182.0
BUENOS AIRES,Baradero,Baradero,6070010.0,200,24.0
BUENOS AIRES,Baradero,Baradero,6070010.0,300,2886.0
BUENOS AIRES,Baradero,Baradero,6070010.0,500,49.0
BUENOS AIRES,Baradero,Baradero,6070010.0,1000,33.0
BUENOS AIRES,Baradero,Irineo Portela,6070020.0,3,76.0
BUENOS AIRES,Baradero,Irineo Portela,6070020.0,10,1.0
BUENOS AIRES,Baradero,Irineo Portela,6070020.0,20,2.0
BUENOS AIRES,Baradero,Santa Coloma,6070030.0,3,53.0
BUENOS AIRES,Baradero,Santa Coloma,6070030.0,20,2.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040.0,3,152.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040.0,6,56.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040.0,10,118.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040.0,12,14.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040.0,15,7.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040.0,20,2.0
BUENOS AIRES,Benito Juárez,Barker,6084010.0,0,1.0
BUENOS AIRES,Benito Juárez,Barker,6084010.0,1,20.0
BUENOS AIRES,Benito Juárez,Barker,6084010.0,3,78.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,0,4.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,0,1.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,3,59.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,8,428.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,10,59.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,12,1.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,15,914.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020.0,30,32.0
BUENOS AIRES,Benito Juárez,López,6084030.0,3,12.0
BUENOS AIRES,Benito Juárez,López,6084030.0,10,9.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,0,1.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,1,50.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,2,43.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050.0,3,24.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,0,15.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,0,11.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,0,1.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,0,22.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,1,24.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,2,2.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,3,4.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,3,75.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,4,34.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,5,4.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,6,5.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,8,108.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,10,200.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,15,1422.0
BUENOS AIRES,Berazategui,Berazategui,6091010.0,20,21.0
